Pro_Name,Pro_Code,Bgy_Name,Bgy_Code,Number Of Households,Light Source,Value
Lanao Del Sur,PH153600000,Ilalag,PH153634024,99,Others,0
Lanao Del Sur,PH153600000,Kianodan,PH153634025,88,Others,0
Lanao Del Sur,PH153600000,Lumbac,PH153634028,70,Others,0
Lanao Del Sur,PH153600000,Madanding,PH153634030,90,Others,0
Lanao Del Sur,PH153600000,Madaya,PH153634031,166,Others,0
Lanao Del Sur,PH153600000,Maguing Proper,PH153634032,173,Others,0
Lanao Del Sur,PH153600000,Malungun,PH153634033,177,Others,0
Lanao Del Sur,PH153600000,Pagalongan,PH153634037,121,Others,0
Lanao Del Sur,PH153600000,Panayangan,PH153634038,50,Others,0
Lanao Del Sur,PH153600000,Pilimoknan,PH153634041,89,Others,0
Lanao Del Sur,PH153600000,Ragayan (Rungayan),PH153634045,72,Others,0
Lanao Del Sur,PH153600000,Lilod Maguing,PH153634048,92,Others,0
Lanao Del Sur,PH153600000,Bubong,PH153634051,77,Others,0
Lanao Del Sur,PH153600000,Lilod Borocot,PH153634052,89,Others,0
Lanao Del Sur,PH153600000,Malungun Borocot,PH153634053,103,Others,0
Lanao Del Sur,PH153600000,Malungun Pagalongan,PH153634054,53,Others,0
Lanao Del Sur,PH153600000,Sabala Dilausan,PH153634055,105,Others,0
Lanao Del Sur,PH153600000,Lumbac-Dimarao,PH153634056,117,Others,0
Lanao Del Sur,PH153600000,Pindolonan,PH153634057,132,Others,0
Lanao Del Sur,PH153600000,Bara-as,PH153635004,208,Others,0
Lanao Del Sur,PH153600000,Biasong,PH153635007,94,Others,0
Lanao Del Sur,PH153600000,Bulangos,PH153635009,142,Others,0
Lanao Del Sur,PH153600000,Durian,PH153635015,118,Others,0
Lanao Del Sur,PH153600000,Ilian,PH153635016,88,Others,0
Lanao Del Sur,PH153600000,Liangan (Pob.),PH153635024,148,Others,0
Lanao Del Sur,PH153600000,Maganding,PH153635028,214,Others,0
Lanao Del Sur,PH153600000,Maladi,PH153635029,203,Others,0
Lanao Del Sur,PH153600000,Mapantao,PH153635035,133,Others,0
Lanao Del Sur,PH153600000,Micalubo,PH153635037,129,Others,0
Lanao Del Sur,PH153600000,Pindolonan,PH153635041,80,Others,0
Lanao Del Sur,PH153600000,Punong,PH153635042,125,Others,1
Lanao Del Sur,PH153600000,Ramitan,PH153635043,107,Others,0
Lanao Del Sur,PH153600000,Torogan,PH153635049,59,Others,0
Lanao Del Sur,PH153600000,Tual,PH153635050,87,Others,0
Lanao Del Sur,PH153600000,Tuca,PH153635052,126,Others,0
Lanao Del Sur,PH153600000,Ubanoban,PH153635053,180,Others,0
Lanao Del Sur,PH153600000,Anas,PH153635054,81,Others,1
Lanao Del Sur,PH153600000,Mimbalawag,PH153635061,75,Others,0
Lanao Del Sur,PH153600000,Bagoaingud,PH153636004,95,Others,0
Lanao Del Sur,PH153600000,Balaigay,PH153636005,240,Others,0
Lanao Del Sur,PH153600000,Bualan,PH153636007,123,Others,0
Lanao Del Sur,PH153600000,Cadingilan,PH153636008,87,Others,0
Lanao Del Sur,PH153600000,Casalayan,PH153636009,98,Others,0
Lanao Del Sur,PH153600000,Dala (Dalama),PH153636010,121,Others,0
Lanao Del Sur,PH153600000,Dilimbayan,PH153636012,108,Others,0
Lanao Del Sur,PH153600000,Cabuntungan,PH153636013,91,Others,0
Lanao Del Sur,PH153600000,Lamin,PH153636014,101,Others,0
Lanao Del Sur,PH153600000,Diromoyod,PH153636015,85,Others,0
Lanao Del Sur,PH153600000,Kabasaran (Pob.),PH153636017,180,Others,0
Lanao Del Sur,PH153600000,Nanagun,PH153636018,134,Others,0
Lanao Del Sur,PH153600000,Mapantao-Balangas,PH153636019,90,Others,0
Lanao Del Sur,PH153600000,Miniros,PH153636020,156,Others,0
Lanao Del Sur,PH153600000,Pantaon,PH153636022,84,Others,0
Lanao Del Sur,PH153600000,Pindolonan,PH153636023,65,Others,0
Lanao Del Sur,PH153600000,Pitatanglan,PH153636025,140,Others,0
Lanao Del Sur,PH153600000,Poctan,PH153636026,70,Others,0
Lanao Del Sur,PH153600000,Singcara,PH153636030,153,Others,0
Lanao Del Sur,PH153600000,Wago,PH153636033,110,Others,0
Lanao Del Sur,PH153600000,Cadayonan,PH153636035,114,Others,0
Lanao Del Sur,PH153600000,Cadingilan A,PH153636036,54,Others,0
Lanao Del Sur,PH153600000,Poblacion (Apartfort),PH153637001,119,Others,0
Lanao Del Sur,PH153600000,Bagumbayan,PH153637002,104,Others,0
Lanao Del Sur,PH153600000,Bandara-Ingud,PH153637003,43,Others,0
Lanao Del Sur,PH153600000,Comara,PH153637005,154,Others,0
Lanao Del Sur,PH153600000,Frankfort,PH153637006,280,Others,0
Lanao Del Sur,PH153600000,Lambanogan,PH153637008,82,Others,0
Lanao Del Sur,PH153600000,Lico,PH153637009,86,Others,0
Lanao Del Sur,PH153600000,Mansilano,PH153637010,91,Others,0
Lanao Del Sur,PH153600000,Natangcopan,PH153637012,96,Others,0
Lanao Del Sur,PH153600000,Pagonayan,PH153637013,96,Others,0
Lanao Del Sur,PH153600000,Pagalamatan,PH153637014,146,Others,0
Lanao Del Sur,PH153600000,Piagma,PH153637015,48,Others,0
Lanao Del Sur,PH153600000,Punud,PH153637016,129,Others,0
Lanao Del Sur,PH153600000,Ranao-Baning,PH153637017,82,Others,0
Lanao Del Sur,PH153600000,Salam,PH153637018,70,Others,0
Lanao Del Sur,PH153600000,Sagua-an,PH153637019,65,Others,0
Lanao Del Sur,PH153600000,Sumugot,PH153637021,137,Others,0
Lanao Del Sur,PH153600000,Bantalan,PH153638002,70,Others,0
Lanao Del Sur,PH153600000,Bayog,PH153638004,71,Others,0
Lanao Del Sur,PH153600000,Cadayonan,PH153638005,73,Others,0
Lanao Del Sur,PH153600000,Dagonalan,PH153638006,64,Others,0
Lanao Del Sur,PH153600000,Dimalama,PH153638007,76,Others,0
Lanao Del Sur,PH153600000,Gayakay,PH153638009,61,Others,0
Lanao Del Sur,PH153600000,Inodaran,PH153638012,64,Others,0
Lanao Del Sur,PH153600000,Kalilangan,PH153638013,57,Others,0
Lanao Del Sur,PH153600000,Kianibong,PH153638015,68,Others,0
Lanao Del Sur,PH153600000,Kingan,PH153638017,74,Others,0
Lanao Del Sur,PH153600000,Kitaon,PH153638018,53,Others,0
Lanao Del Sur,PH153600000,Bagoaingud,PH153638024,96,Others,0
Lanao Del Sur,PH153600000,Malinao,PH153638025,80,Others,0
Lanao Del Sur,PH153600000,Malingon,PH153638026,123,Others,0
Lanao Del Sur,PH153600000,Mama-an Pagalongan,PH153638027,74,Others,0
Lanao Del Sur,PH153600000,Marawi,PH153638029,59,Others,0
Lanao Del Sur,PH153600000,Maimbaguiang,PH153638030,130,Others,0
Lanao Del Sur,PH153600000,Sigayan,PH153638041,75,Others,0
Lanao Del Sur,PH153600000,Tagoloan Poblacion,PH153638042,110,Others,0
Lanao Del Sur,PH153600000,Bakikis,PH153639001,149,Others,0
Lanao Del Sur,PH153600000,Barao,PH153639002,126,Others,0
Lanao Del Sur,PH153600000,Bongabong,PH153639003,211,Others,0
Lanao Del Sur,PH153600000,Daguan,PH153639004,381,Others,5
Lanao Del Sur,PH153600000,Inudaran,PH153639005,117,Others,0
Lanao Del Sur,PH153600000,Kabaniakawan,PH153639006,93,Others,0
Lanao Del Sur,PH153600000,Kapatagan,PH153639007,246,Others,5
Lanao Del Sur,PH153600000,Lusain,PH153639008,160,Others,0
Lanao Del Sur,PH153600000,Matimos,PH153639009,91,Others,10
Lanao Del Sur,PH153600000,Minimao,PH153639010,180,Others,0
Lanao Del Sur,PH153600000,Pinantao,PH153639011,263,Others,0
Lanao Del Sur,PH153600000,Salaman,PH153639012,232,Others,60
Lanao Del Sur,PH153600000,Sigayan,PH153639013,143,Others,0
Lanao Del Sur,PH153600000,Tabuan,PH153639014,110,Others,0
Lanao Del Sur,PH153600000,Upper Igabay,PH153639015,102,Others,0
Lanao Del Sur,PH153600000,Bacayawan,PH153640001,385,Others,0
Lanao Del Sur,PH153600000,Buta (Sumalindao),PH153640002,213,Others,0
Lanao Del Sur,PH153600000,Dinganun Guilopa (Dingunun),PH153640003,233,Others,0
Lanao Del Sur,PH153600000,Lumbac,PH153640004,203,Others,0
Lanao Del Sur,PH153600000,Malalis,PH153640005,296,Others,0
Lanao Del Sur,PH153600000,Pagalongan,PH153640006,171,Others,0
Lanao Del Sur,PH153600000,Tagoranao,PH153640007,138,Others,0
Lanao Del Sur,PH153600000,Bangon (Dilausan),PH153641001,144,Others,0
Lanao Del Sur,PH153600000,Beta,PH153641002,147,Others,0
Lanao Del Sur,PH153600000,Calalon,PH153641003,93,Others,0
Lanao Del Sur,PH153600000,Calipapa,PH153641004,98,Others,0
Lanao Del Sur,PH153600000,Dilausan,PH153641005,159,Others,0
Lanao Del Sur,PH153600000,Dimapaok,PH153641006,111,Others,0
Lanao Del Sur,PH153600000,Lumbac Dilausan,PH153641007,80,Others,0
Lanao Del Sur,PH153600000,Oriental Beta,PH153641008,163,Others,0
Lanao Del Sur,PH153600000,Tringun,PH153641009,104,Others,0
Maguindanao,PH153800000,Dicalongan (Pob.),PH153801004,603,Others,1
Maguindanao,PH153800000,Kakal,PH153801011,252,Others,0
Maguindanao,PH153800000,Kamasi,PH153801012,404,Others,0
Maguindanao,PH153800000,Kapinpilan,PH153801014,303,Others,0
Maguindanao,PH153800000,Kauran,PH153801015,858,Others,0
Maguindanao,PH153800000,Malatimon,PH153801018,216,Others,0
Maguindanao,PH153800000,Matagabong,PH153801022,141,Others,0
Maguindanao,PH153800000,Saniag,PH153801028,229,Others,0
Maguindanao,PH153800000,Tomicor,PH153801031,188,Others,1
Maguindanao,PH153800000,Tubak,PH153801032,139,Others,14
Maguindanao,PH153800000,Salman,PH153801035,589,Others,0
Maguindanao,PH153800000,Ampuan,PH153802001,177,Others,0
Maguindanao,PH153800000,Aratuc,PH153802002,193,Others,0
Maguindanao,PH153800000,Cabayuan,PH153802005,350,Others,0
Maguindanao,PH153800000,Calaan (Pob.),PH153802007,592,Others,0
Maguindanao,PH153800000,Karim,PH153802008,617,Others,1
Maguindanao,PH153800000,Dinganen,PH153802009,605,Others,0
Maguindanao,PH153800000,Edcor (Gallego Edcor),PH153802011,447,Others,16
Maguindanao,PH153800000,Kulimpang,PH153802012,334,Others,0
Maguindanao,PH153800000,Mataya,PH153802017,444,Others,0
Maguindanao,PH153800000,Minabay,PH153802018,308,Others,0
Maguindanao,PH153800000,Nuyo,PH153802020,365,Others,0
Maguindanao,PH153800000,Oring,PH153802021,309,Others,0
Maguindanao,PH153800000,Pantawan,PH153802022,312,Others,0
Maguindanao,PH153800000,Piers,PH153802023,206,Others,0
Maguindanao,PH153800000,Rumidas,PH153802025,283,Others,0
Maguindanao,PH153800000,Digal,PH153803008,1119,Others,1
Maguindanao,PH153800000,Lower Siling,PH153803023,231,Others,0
Maguindanao,PH153800000,Maslabeng,PH153803030,1303,Others,0
Maguindanao,PH153800000,Poblacion,PH153803039,3566,Others,0
Maguindanao,PH153800000,Popol,PH153803040,313,Others,0
Maguindanao,PH153800000,Talitay,PH153803045,405,Others,0
Maguindanao,PH153800000,Upper Siling,PH153803054,351,Others,0
Maguindanao,PH153800000,Alip (Pob.),PH153805001,315,Others,0
Maguindanao,PH153800000,Damawato,PH153805003,319,Others,1
Maguindanao,PH153800000,Katil,PH153805004,120,Others,0
Maguindanao,PH153800000,Malala,PH153805006,161,Others,0
Maguindanao,PH153800000,Mangadeg,PH153805007,181,Others,0
Maguindanao,PH153800000,Manindolo,PH153805008,153,Others,0
Maguindanao,PH153800000,Puya,PH153805010,125,Others,0
Maguindanao,PH153800000,Sepaka,PH153805011,191,Others,0
Maguindanao,PH153800000,Lomoyon,PH153805013,163,Others,0
Maguindanao,PH153800000,Kalumenga (Kalumanga),PH153805014,147,Others,0
Maguindanao,PH153800000,Palao sa Buto,PH153805015,147,Others,0
Maguindanao,PH153800000,Damalusay,PH153805016,212,Others,0
Maguindanao,PH153800000,Bonawan,PH153805017,134,Others,0
Maguindanao,PH153800000,Bulod,PH153805018,180,Others,0
Maguindanao,PH153800000,Datang,PH153805019,278,Others,0
Maguindanao,PH153800000,Elbebe,PH153805020,104,Others,0
Maguindanao,PH153800000,Lipao,PH153805021,147,Others,1
Maguindanao,PH153800000,Madidis,PH153805022,209,Others,0
Maguindanao,PH153800000,Makat,PH153805023,114,Others,0
Maguindanao,PH153800000,Mao,PH153805024,107,Others,0
Maguindanao,PH153800000,Napok,PH153805025,157,Others,0
Maguindanao,PH153800000,Poblacion,PH153805026,876,Others,0
Maguindanao,PH153800000,Salendab,PH153805027,128,Others,0
Maguindanao,PH153800000,Alonganan,PH153806001,141,Others,0
Maguindanao,PH153800000,Ambadao,PH153806002,87,Others,0
Maguindanao,PH153800000,Balanakan,PH153806005,158,Others,0
Maguindanao,PH153800000,Balong,PH153806006,84,Others,0
Maguindanao,PH153800000,Buayan,PH153806008,473,Others,0
Maguindanao,PH153800000,Dado,PH153806010,163,Others,0
Maguindanao,PH153800000,Damabalas,PH153806011,75,Others,0
Maguindanao,PH153800000,Duaminanga,PH153806015,221,Others,0
Maguindanao,PH153800000,Kalipapa,PH153806021,134,Others,0
Maguindanao,PH153800000,Liong,PH153806025,97,Others,0
Maguindanao,PH153800000,Magaslong,PH153806028,126,Others,0
Maguindanao,PH153800000,Masigay,PH153806029,97,Others,0
Maguindanao,PH153800000,Montay,PH153806030,87,Others,0
Maguindanao,PH153800000,Poblacion (Dulawan),PH153806034,1551,Others,0
Maguindanao,PH153800000,Reina Regente,PH153806035,160,Others,0
Maguindanao,PH153800000,Kanguan,PH153806039,530,Others,0
Maguindanao,PH153800000,Ambolodto,PH153807001,225,Others,0
Maguindanao,PH153800000,Awang,PH153807002,2415,Others,0
Maguindanao,PH153800000,Badak,PH153807003,372,Others,1
Maguindanao,PH153800000,Bagoenged,PH153807004,327,Others,0
,,Baka (Datu Pinguiaman),PH153807005,482,Others,1
Maguindanao,PH153800000,Benolen,PH153807006,324,Others,0
Maguindanao,PH153800000,Bitu,PH153807007,194,Others,0
Maguindanao,PH153800000,Bongued,PH153807008,310,Others,0
Maguindanao,PH153800000,Bugawas,PH153807009,334,Others,0
Maguindanao,PH153800000,Capiton,PH153807010,547,Others,0
Maguindanao,PH153800000,Dados,PH153807011,429,Others,0
Maguindanao,PH153800000,Dalican Poblacion,PH153807013,2167,Others,0
Maguindanao,PH153800000,Dinaig Proper,PH153807014,635,Others,4
Maguindanao,PH153800000,Dulangan,PH153807015,153,Others,1
Maguindanao,PH153800000,Kakar,PH153807017,71,Others,0
Maguindanao,PH153800000,Kenebeka,PH153807018,215,Others,1
Maguindanao,PH153800000,Kurintem,PH153807019,500,Others,0
Maguindanao,PH153800000,Kusiong,PH153807020,285,Others,0
Maguindanao,PH153800000,Labungan,PH153807021,505,Others,1
Maguindanao,PH153800000,Linek,PH153807022,338,Others,0
Maguindanao,PH153800000,Makir,PH153807023,667,Others,0
Maguindanao,PH153800000,Margues,PH153807024,328,Others,0
Maguindanao,PH153800000,Nekitan,PH153807025,343,Others,0
Maguindanao,PH153800000,Mompong,PH153807026,277,Others,0
Maguindanao,PH153800000,Sapalan,PH153807027,216,Others,0
Maguindanao,PH153800000,Semba,PH153807028,1036,Others,0
Maguindanao,PH153800000,Sibuto,PH153807029,226,Others,0
Maguindanao,PH153800000,Sifaren (Sifaran),PH153807030,180,Others,0
Maguindanao,PH153800000,Tambak,PH153807031,173,Others,0
Maguindanao,PH153800000,Tamontaka,PH153807032,1588,Others,0
Maguindanao,PH153800000,Tanuel,PH153807033,277,Others,0
Maguindanao,PH153800000,Tapian,PH153807034,356,Others,0
Maguindanao,PH153800000,Taviran,PH153807035,405,Others,0
Maguindanao,PH153800000,Tenonggos,PH153807036,188,Others,1
Maguindanao,PH153800000,Bagong,PH153808002,349,Others,0
Maguindanao,PH153800000,Bialong,PH153808004,290,Others,0
Maguindanao,PH153800000,Kuloy,PH153808011,168,Others,0
Maguindanao,PH153800000,Labu-labu,PH153808012,823,Others,0
Maguindanao,PH153800000,Lapok (Lepok),PH153808013,174,Others,0
Maguindanao,PH153800000,Malingao,PH153808023,146,Others,0
Maguindanao,PH153800000,Poblacion,PH153808034,1071,Others,1
Maguindanao,PH153800000,Satan,PH153808037,338,Others,0
Maguindanao,PH153800000,Tapikan,PH153808038,118,Others,0
Maguindanao,PH153800000,Timbangan,PH153808039,259,Others,0
Maguindanao,PH153800000,Tina,PH153808040,167,Others,0
Maguindanao,PH153800000,Poblacion I,PH153808046,491,Others,0
Maguindanao,PH153800000,Poblacion II,PH153808047,418,Others,0
Maguindanao,PH153800000,Bayanga Norte,PH153809001,421,Others,0
Maguindanao,PH153800000,Bayanga Sur,PH153809002,528,Others,0
Maguindanao,PH153800000,Bugasan Norte,PH153809003,599,Others,0
Maguindanao,PH153800000,Bugasan Sur (Pob.),PH153809004,1128,Others,0
Maguindanao,PH153800000,Kidama,PH153809005,294,Others,0
Maguindanao,PH153800000,Sapad,PH153809007,992,Others,0
Maguindanao,PH153800000,Langco,PH153809008,418,Others,0
Maguindanao,PH153800000,Langkong,PH153809009,437,Others,0
Maguindanao,PH153800000,Bagoenged,PH153810001,454,Others,0
Maguindanao,PH153800000,Buliok,PH153810004,637,Others,9
Maguindanao,PH153800000,Damalasak,PH153810006,386,Others,0
Maguindanao,PH153800000,Galakit,PH153810008,371,Others,0
Maguindanao,PH153800000,Inug-ug,PH153810009,320,Others,0
Maguindanao,PH153800000,Kalbugan,PH153810010,749,Others,0
Maguindanao,PH153800000,Kilangan,PH153810013,638,Others,13
Maguindanao,PH153800000,Kudal,PH153810014,283,Others,0
Maguindanao,PH153800000,Layog,PH153810015,641,Others,2
Maguindanao,PH153800000,Linandangan,PH153810017,384,Others,0
Maguindanao,PH153800000,Poblacion,PH153810021,1672,Others,0
Maguindanao,PH153800000,Dalgan,PH153810025,275,Others,0
Maguindanao,PH153800000,Gadungan,PH153811008,259,Others,0
Maguindanao,PH153800000,Gumagadong Calawag,PH153811009,292,Others,0
Maguindanao,PH153800000,Guiday T. Biruar,PH153811010,617,Others,0
Maguindanao,PH153800000,Landasan (Sarmiento),PH153811012,3272,Others,2
Maguindanao,PH153800000,Limbayan,PH153811013,348,Others,0
Maguindanao,PH153800000,Bongo Island (Litayen),PH153811014,567,Others,38
Maguindanao,PH153800000,Magsaysay,PH153811015,747,Others,0
Maguindanao,PH153800000,Making,PH153811016,1088,Others,0
Maguindanao,PH153800000,Nituan,PH153811017,698,Others,0
Maguindanao,PH153800000,Orandang,PH153811018,196,Others,0
Maguindanao,PH153800000,Pinantao,PH153811019,298,Others,1
Maguindanao,PH153800000,Poblacion,PH153811020,2117,Others,1
Maguindanao,PH153800000,Polloc,PH153811021,756,Others,9
Maguindanao,PH153800000,Tagudtongan,PH153811023,272,Others,0
Maguindanao,PH153800000,Tuca-Maror,PH153811024,298,Others,0
Maguindanao,PH153800000,Manion,PH153811025,314,Others,0
Maguindanao,PH153800000,Macasandag,PH153811026,306,Others,0
Maguindanao,PH153800000,Cotongan,PH153811027,278,Others,0
Maguindanao,PH153800000,Poblacion II,PH153811028,1463,Others,2
Maguindanao,PH153800000,Samberen,PH153811029,122,Others,0
Maguindanao,PH153800000,Kabuan,PH153811030,208,Others,0
Maguindanao,PH153800000,Campo Islam,PH153811031,276,Others,0
,,Datu Macarimbang Biruar,PH153811032,267,Others,0
Maguindanao,PH153800000,Gadunganpedpandaran,PH153811033,102,Others,0
Maguindanao,PH153800000,Moro Point,PH153811034,146,Others,0
Maguindanao,PH153800000,Alamada,PH153812001,273,Others,0
Maguindanao,PH153800000,Banatin,PH153812003,310,Others,1
Maguindanao,PH153800000,Banubo,PH153812004,254,Others,0
Maguindanao,PH153800000,Bulalo,PH153812006,1266,Others,0
Maguindanao,PH153800000,Bulibod,PH153812007,245,Others,24
Maguindanao,PH153800000,Calsada,PH153812009,853,Others,0
Maguindanao,PH153800000,Crossing Simuay,PH153812010,1032,Others,0
Maguindanao,PH153800000,Dalumangcob (Pob.),PH153812012,998,Others,0
Maguindanao,PH153800000,Darapanan,PH153812013,290,Others,0
Maguindanao,PH153800000,Gang,PH153812014,544,Others,0
Maguindanao,PH153800000,Inawan,PH153812015,121,Others,3
Maguindanao,PH153800000,Kabuntalan,PH153812016,102,Others,0
Maguindanao,PH153800000,Kakar,PH153812017,255,Others,0
Maguindanao,PH153800000,Kapimpilan,PH153812018,301,Others,0
Maguindanao,PH153800000,Katidtuan,PH153812019,473,Others,0
Maguindanao,PH153800000,Katuli,PH153812020,765,Others,42
Maguindanao,PH153800000,Ladia,PH153812023,184,Others,1
Maguindanao,PH153800000,Limbo,PH153812024,891,Others,0
Maguindanao,PH153800000,Maidapa,PH153812026,230,Others,0
Maguindanao,PH153800000,Makaguiling,PH153812027,418,Others,0
Maguindanao,PH153800000,Katamlangan (Matampay),PH153812028,219,Others,6
Maguindanao,PH153800000,Matengen,PH153812029,402,Others,0
Maguindanao,PH153800000,Mulaug,PH153812030,154,Others,0
Maguindanao,PH153800000,Nalinan,PH153812031,160,Others,0
Maguindanao,PH153800000,Nekitan,PH153812033,128,Others,0
Maguindanao,PH153800000,Olas,PH153812034,168,Others,0
Maguindanao,PH153800000,Panatan,PH153812035,381,Others,0
Maguindanao,PH153800000,Pigcalagan,PH153812036,503,Others,0
Maguindanao,PH153800000,Pigkelegan (Ibotegen),PH153812037,475,Others,0
Maguindanao,PH153800000,Pinaring,PH153812038,402,Others,8
Maguindanao,PH153800000,Pingping,PH153812039,162,Others,0
Maguindanao,PH153800000,Raguisi,PH153812040,336,Others,0
Maguindanao,PH153800000,Rebuken,PH153812041,345,Others,0
Maguindanao,PH153800000,Salimbao,PH153812042,918,Others,1
Maguindanao,PH153800000,Sambolawan,PH153812043,217,Others,0
Maguindanao,PH153800000,Senditan,PH153812044,80,Others,0
Maguindanao,PH153800000,Ungap,PH153812051,389,Others,0
Maguindanao,PH153800000,Damaniog,PH153812052,166,Others,0
Maguindanao,PH153800000,Nara,PH153812053,242,Others,3
Maguindanao,PH153800000,Angkayamat,PH153813001,234,Others,0
Maguindanao,PH153800000,Barurao,PH153813003,629,Others,0
Maguindanao,PH153800000,Bulod,PH153813004,377,Others,0
Maguindanao,PH153800000,Darampua,PH153813006,334,Others,4
Maguindanao,PH153800000,Gadungan,PH153813008,272,Others,0
Maguindanao,PH153800000,Kulambog,PH153813013,464,Others,0
Maguindanao,PH153800000,Langgapanan,PH153813015,88,Others,0
Maguindanao,PH153800000,Masulot,PH153813021,356,Others,0
Maguindanao,PH153800000,Papakan,PH153813028,197,Others,0
Maguindanao,PH153800000,Tugal,PH153813045,122,Others,0
Maguindanao,PH153800000,Tukanakuden,PH153813046,159,Others,0
Maguindanao,PH153800000,Paldong,PH153813050,296,Others,0
Maguindanao,PH153800000,Bagumbayan,PH153814001,138,Others,0
Maguindanao,PH153800000,Dadtumog (Dadtumeg),PH153814003,194,Others,0
Maguindanao,PH153800000,Gambar,PH153814005,226,Others,0
Maguindanao,PH153800000,Ganta,PH153814006,147,Others,0
Maguindanao,PH153800000,Katidtuan,PH153814008,115,Others,0
Maguindanao,PH153800000,Langeban,PH153814009,133,Others,0
Maguindanao,PH153800000,Liong,PH153814011,122,Others,0
Maguindanao,PH153800000,Maitong,PH153814012,202,Others,0
Maguindanao,PH153800000,Matilak,PH153814013,125,Others,0
Maguindanao,PH153800000,Pagalungan,PH153814014,136,Others,0
Maguindanao,PH153800000,Payan,PH153814015,74,Others,0
Maguindanao,PH153800000,Pened,PH153814016,93,Others,0
Maguindanao,PH153800000,Pedtad,PH153814017,157,Others,0
Maguindanao,PH153800000,Poblacion,PH153814018,135,Others,0
Maguindanao,PH153800000,Upper Taviran,PH153814019,247,Others,0
Maguindanao,PH153800000,Buterin,PH153814026,148,Others,0
Maguindanao,PH153800000,Lower Taviran,PH153814028,190,Others,0
Maguindanao,PH153800000,Borongotan,PH153815002,775,Others,2
